비직교 다중 접속,Non-Orthogonal Multiple Access,NOMA,,"각 사용자 단말별로 주파수나 시간, 코드 자원 등을 공유하여 직교하지 않는(non-orthogonal) 자원을 할당할 수 있게 하면서 정해진 자원으로 단말을 좀 더 많이 수용할 수 있도록 한 다중 접속 방식.

동일한 자원(time slot, subcarrier, spreading code 등)을 공유한 둘 이상의 단말 데이터를 동시에 전송하여 주파수 효율을 향상시키는 기술을 말한다. 동일한 시간, 주파수, 공간 자원 상에 두 대 이상의 단말에 대한 데이터를 동시에 전송하여 자원 효율을 높이는 것이 목적이다.
노마(NOMA)는 5G 셀의 용량 증대를 위해 사용한 기술로 기존의 직교 다중 접속(OFDMA) 방식이 갖고 있던 주파수 자원 할당 관점에서의 직교성(orthogonality property)을 깨고 같은 주파수 자원 상에 두 대 이상의 단말 데이터를 동시에 중첩 할당하여 자원 효율을 높인다.

예를 들어, 기지국에서 채널 품질의 차가 큰 셀 중심 지역에 있는 단말과 셀 경계 지역에 있는 단말로 데이터 신호들을 중첩하여 전송할 때 셀 중심 지역 단말에게는 작은 전력을, 셀 경계 지역 단말에게는 높은 전력을 할당한다. 셀 중심 지역에 있는 단말은 순차적 간섭 제거(Successive Interference Cancellation: SIC) 방식에 따라 신호의 세기가 큰 셀 경계 단말의 간섭 신호를 먼저 복호하여 제거한 후 자신의 신호를 성공적으로 복호할 수 있다. 셀 경계 단말은 셀 중심 단말의 간섭 신호가 상대적으로 약하게 도달하므로 이를 간섭으로 간주한 채 자신의 신호를 복호할 수 있다."
공용 무선 인터페이스,Common Public Radio Interface,CPRI,"공통 공공 무선 인터페이스, 공통 공공 무선 정합","이동통신 기지국 장비를 구성하는 기지국 장비(REC: Radio Equipment Control)와 무선 장비(RE: Radio Equipment) 사이에서 사용자 데이터, 제어 및 관리 데이터, 프레임 동기 데이터를 주고 받을 때 필요한 공용 무선 인터페이스 규격.

* 프론트홀(Fronthaul)은 REC와 RE 사이를 연결하는 디지털화된 무선 기지국 내부 인터페이스이다.

시프리(CPRI)는 에릭슨(Ericsson), 화웨이(Huawei), 엔이시(NEC), 노키아(Nokia) 이동통신 기지국 장비 제조업체 4개사가 주도하여 만든 규격이다. 3GPP E-UTRA FDD 규격을 따른다. 기지국 장비인 REC(Radio Equipment Control)와 RE(Radio Equipment) 간 사용자 데이터 및 신호에 대한 연동 인터페이스를 다룬다.

* CPRI 규격에서 사용한 REC는 BBU(BaseBand Unit) 또는 DU(Digital Unit)로, RE는 RU(Radio Unit) 또는 RF(Radio Frequency)라고도 한다. REC는 기지국의 데이터 처리부, RE는 기지국의 무선 송수신부이다.

BBU와 RU간 CPRI 인터페이스 규격을 통해 사용자 데이터는 Baseband Digital IQ Stream의 형태로 CPRI 기본 프레임 내 IQ 데이터 블록(data block)과 함께 BBU로부터 RU로 전달된다. RU는 이를 수신하여 아날로그로 변환하고 증폭시켜 안테나를 통해 단말로 전송한다. 제어, 관리, 동기신호에 대한 정보는 CPRI 부채널(sub channel)을 통해 전달한다. CPRI 규격은 기지국 제조사별로 적절하게 구현하여 사용하여 A벤더 BBU와 B벤더 RU를 연동할 경우 별도의 상호운용성 시험(IOT: Interoperability Testing)을 진행해야 한다."
향상된 공용 무선 인터페이스,enhanced Common Public Radio Interface,eCPRI,"패킷 기반 공용 무선 인터페이스, 진화된 공용 무선 인터페이스, 진화된 공용 무선 정합","5G 이동통신망의 기지국 내에 유연한 분할 포인트를 두어 아이피(IP) 또는 이더넷과 같은 패킷 기반의 프론트홀 전송 네트워크를 통해 효율적이고 유연한 무선 데이터 전송을 가능하게 하는 패킷 기반 프론트홀(fronthaul) 인터페이스 규격.
5G 프론트홀(Fronthaul) 인터페이스를 제공하고 5G 이동통신망에 대한 요구사항을 충족시키기 위한 효율성 향상을 목적으로 한다.

이시프리(eCPRI)는 에릭슨(Ericsson), 화웨이(Huawei), 엔이시(NEC), 노키아(Nokia) 4개사에서 새로운 무선접속 기술을 지원하기 위해 만든 규격이다. eREC(enhanced Radio Equipment Control)와 eRE(enhanced Radio Equipment)사이에 패킷 기반의 프론트홀 데이터 전송 용량을 늘리고 기존 CPRI와 연동(interworking)이 가능하도록 이더넷 상에서 CPRI V7.0 규격을 적용하여 5G 망에서 프론트홀 지원을 강화하였다.

* eCPRI 규격에서 사용한 1)eREC는 BBU(BaseBand Unit) 또는 DU(Digital Unit)로, 2)eRE는 RU(Radio Unit) 또는 RF(Radio Frequency)라고도 한다. REC는 기지국의 데이터 처리부, RE는 기지국의 무선 송수신부이다.
* eCPRI 규격에서 eREC, eRE는 패킷 기반 망에서의 DU, RU를 말하고, CPRI 규격에서 REC, RE는 optic 기반 망에서의 DU, RU를 의미한다.

이후 eCPRI V2.0에서는 통신사업자들이 프론트홀 망을 확장할 때 보다 유연성을 갖도록 데이터 전송 용량을 늘였다. eCPRI 인터페이스를 통해 전송되는 3가지 정보 흐름(Information Flows)에는 사용자 평면 데이터(User Plane Data), 제어·관리 평면 데이터(Control & Maintenance Plane Data), 동기 평면 데이터(Synchronization Plane Data)가 있다.
eCPRI 규격은 패킷 기반 전송 기술을 사용하여 eCPRI 트래픽과 다른 트래픽을 동일한 스위치 네트워크에서 동시에 전송할 수 있도록 하였다. 하나의 이더넷(ethernet) 네트워크가 다양한 이동통신 장비 제조사의 eCPRI 트래픽을 동시에 전송할 수 있어 통신 사업자 입장에서는 다양한 기지국 제조업체의 경쟁력 있는 제품을 선택하여 사용할 수 있다."
이동성 관리 장비,Mobility Management Entity,MME,,"엘티이(LTE) 망에서 제어 평면(CP: Control Plane)을 처리하는 핵심망 장비.
이동성 관리 장비(MME)는 단말이 핵심망에 접속하기 위한 NAS(Non Access Stratum) 신호를 처리하고, 단말과 패킷 데이터 망(PDN: Packet Data Network) 간 연결성(Connectivity)을 제어한다.

MME는 서빙 게이트웨이(S-GW: Serving Gateway)와 패킷 데이터 망 게이트웨이(P-GW: PDN Gateway)와 함께 진화된 패킷 핵심망(EPC: Evolved Packet Core)을 구성한다.

* 3세대(3G)의 패킷교환지원노드(SGSN: Serving GPRS Support Node)는 제어 평면(CP: Control Plane) 기능과 사용자 평면(UP: User Plane) 기능을 모두 담당하였으나, LTE에서는 MME가 CP 기능을 담당하고, S-GW가 UP 기능을 담당한다.
 
MME는 크게 이동성 관리 기능과 세션 관리 기능을 담당한다. 각각의 상세한 기능들은 다음과 같다.
단말이 망에 접속하기 위해서는 MME와 NAS(Non Access Stratum) 신호 메시지 교환이 필요하다. MME는 단말과의 NAS 신호 메시지에 따라 기지국과 S-GW를 제어한다. 참고로 MME와 단말 간에는 NAS 신호 전달에 사용할 직접적인 연결이 없어 단말과 기지국 간 무선 인터페이스인 엘티이-유유(LTE-Uu) 구간에서는 NAS 신호 메시지를 RRC(Radio Resource Control) 신호 메시지 안에 캡슐화하여 전달한다. 기지국과 MME 간 S1 인터페이스 구간에서는 NAS 신호 메시지를 S1-AP 메시지 안에 캡슐화하여 전달한다.
MME는 NAS 신호 메시지 보호를 위해 암호화와 데이터 무결성 보호(Integrity Protection)를 제공한다. 단말에는 암호화와 무결성 보호에 사용할 보안 알고리즘들과 각 알고리즘에 사용할 보안 키들을 생성할 수 있도록 KSIASME를 전달한다.

* KSIASME(Key Set Identifier Access Security Management Entity)는 NAS Security에 사용할 Key를 생성하기 위해 필요한 Security Key Set의 구분자(Key Set Identifier)를 의미한다.

MME는 NAS 신호 메시지 보호와 비슷하게 AS 보안 제어(Access Stratum Security Control)를 통해 단말과 기지국 사이에서 RRC 신호 메시지와 사용자 패킷 데이터 보호를 위한 보안 알고리즘들과 각 알고리즘들에 사용될 보안 키 생성을 위한 기본 보안 키인 KeNB를 기지국에 전달한다. LTE RRC 신호 메시지에는 암호화와 데이터 무결성 보호가 적용되고, 사용자 데이터 패킷은 암호화만 적용된다. MME는 이동성 관리를 위해 단말이 아이들 모드(Idle Mode)인 경우 페이징(Paging) 기능과 단말의 위치 등록을 위한 트래킹 에어리어 리스트(Tracking Area List)를 관리한다. 단말이 2G, 3G, LTE와 같이 3GPP 무선 접속 망 사이에서 이동하는 경우, 단말 이동에 따른 핵심망(Core Network) 간 제어 신호를 교환한다. MME는 단말에게 서비스를 제공하기 위해 단말이 네트워크에 접속할 때 해당 단말이 사용할 P-GW와 S-GW를 선택하고, MME 변경이 필요한 핸드오버(Handover)가 발생했을 때는 MME를 선택하고, 2G 또는 3G로의 핸드오버가 발생했을 때는 SGSN을 선택한다. MME는 위에서 설명한 기능들 이외에도 사용자 인증(Authentication), 지진과 쓰나미 경보 시스템(ETWS: Earthquake and Tsunami Warning System)과 상용 모바일 경보 서비스(CMAS: Commercial Mobile Alert Service)와 같은 공중 경보 시스템(PWS: Public Warning System) 지원을 위해 경고 메시지(Warning Message) 전송 기능, 로밍(Roaming) 지원 및 합법적 감청(LI: Lawful Interception)을 위한 신호 메시지 처리 기능 등을 수행한다. 단말과 P-GW간 베어러(Bearer) 관리와 PDN 연결을 관리하는 세션 관리 기능도 같이 담당한다. "
서빙 게이트웨이,Serving Gateway,S-GW,,"엘티이(LTE) 망에서 기지국과 패킷 데이터 망 게이트웨이(P-GW: PDN GateWay) 사이에 있는 사용자 평면(UP: User Plane)을 처리하는 핵심망(Core Network) 장비.
서빙 게이트웨이(S-GW)는 기지국과 P-GW 사이에서 사용자 패킷들을 라우팅(Routing)하여 전달한다. 단말이 eNB 또는 2세대(2G)/3세대(3G)와 같은 다른 3GPP 무선 접속 망으로 이동할 때 이동성 앵커 포인트(Mobility Anchor Point) 역할을 수행한다.

S-GW는 MME와 P-GW와 함께 LTE 핵심망인 EPC(Evolved Packet Core)를 구성한다.

* 3G의 SGSN(Serving GPRS Support Node)은 제어 평면(CP: Control Plane) 기능과 사용자 평면(UP: User Plane) 기능을 모두 담당하였으나, 엘티이(LTE)에서는 MME가 CP 기능을 담당하고, S-GW가 UP 기능을 담당한다. 
 
S-GW의 각 상세 기능들은 다음과 같다.
S-GW는 아래 왼쪽 그림과 같이 단말이 다른 LTE 기지국(또는 2G/3G와 같은 다른 3GPP 무선 접속 망)으로 이동하여 데이터 전달 경로가 A에서 B로 변경되더라도 동일한 S-GW가 사용자 평면에 대해 서비스를 제공하는 이동성 앵커 포인트(mobility anchor point) 역할을 수행한다. 단, 단말이 S-GW가 서비스를 하는 영역을 벗어나서 다른 S-GW가 서비스를 하는 영역으로 이동할 때 S-GW 변경이 발생되며 이때는 P-GW가 이동성 앵커 포인트(mobility anchor point) 역할을 수행한다. S-GW는 오른쪽 아래 그림과 같이 핸드오버로 경로가 A에서 B로 변경될 때, A 경로를 통해 ‘End Marker’를 기지국으로 전달하여 더 이상 A 경로로는 패킷이 수신되지 않을 알린다.
S-GW는 Idle 상태의 단말에게 전달할 패킷을 수신하면, 패킷을 저장하고 MME에게 단말 착신을 위한 페이징(Paging) 과정을 동작시킨다. 페이징 이후 단말이 네트워크에 접속하면 S-GW는 저장된 패킷을 단말로 전송한다.
S-GW는 전송계층의 전송 품질 차별화를 위해 베어러(Bearer)의 QCI(QoS Class Indicator) 또는 ARP(Allocation and Retention Priority)를 기준으로 상향 링크(uplink)와 하향 링크(downlink) 패킷들에 대해 DSCP(Differentiated Services Code Point)와 같은 패킷 마킹(Packet Marking) 기능을 제공한다. 또한 단말별, PDN(Packet Data Network)별, QCI별 과금(Charging) 기능과 합법적 감청(LI: Lawful Interception) 기능을 제공한다. "
패킷 데이터 네트워크 게이트웨이,Packet Data Network Gateway,PDN GW(P-GW),,"엘티이(LTE) 망에서 S-GW와 외부 패킷 데이터 망(PDN: Packet Data Network) 사이에 위치하고, 사용자 평면(UP: User Plane)을 처리하는 핵심망(Core Network) 장비.
단말과 외부 PDN 간 패킷을 전달하는 통로 역할과 데이터 사용량에 따른 과금(Charging)과 단말에게 IP 주소를 할당하는 기능을 수행한다.

P-GW는 이동성 관리 장비(MME: Mobility Management Entity)와 S-GW와 함께 진화된 패킷 핵심망(EPC: Evolved Packet Core)을 구성한다.
P-GW에서 제공하는 상세 기능은 다음과 같다.
P-GW는 단말로부터 수신한 패킷을 외부 PDN으로 전달하거나, 외부 PDN으로부터 수신한 패킷을 단말로 전달하기 위해 사용자 단위로 패킷을 필터링한다.P-GW는 단말에게 PDN 단위로 IP 주소를 할당하는데 단말이 다수의 PDN(Multiple PDN)을 사용한다면 해당 단말은 여러 개의 IP 주소를 받게 된다. P-GW는 전송계층의 전송 품질 차별화를 위해 베어러(Bearer)의 QCI(QoS Class Indicator) 또는 ARP(Allocation and Retention Priority)를 기준으로 상향 링크(uplink)와 하향 링크(downlink) 패킷들에 대해 DSCP(Differentiated Services Code Point)와 같은 패킷 마킹(packet marking) 기능을 제공한다. P-GW는 사업자의 정책관리시스템인 PCRF(Policy and Charging Rules Function)가 정의한 SDF(Service Data Flow) 단위 또는 P-GW에 설정된 정책 기준으로 과금한다. 과금을 위해 P-GW는 베어러 단위로 송수신한 데이터양을 수집하고, 수집한 데이터 양을 과금 서버에게 전달한다. 또한 SDF 단위로 데이터를 차단(Gating)하거나 데이터 속도를 제어하는 기능을 제공한다. Non-GBR(Guaranteed Bit Rate) 베어러들은 APN(Access Point Name)별 최대 허용 속도인 APN-AMBR (Access Point Name-Aggregated Maximum Bit Rate)을 사용하여 데이터 속도를 제어하고, GBR 베어러는 MBR(Maximum Bit Rate)을 사용하여 데이터 속도를 제어한다. P-GW는 S-GW가 변경되면서 핸드오버(Handover)가 발생할 때 이동성 앵커 포인트(Mobility Anchor Point)로서 ‘End Marker’를 원래의 S-GW로 전달하여 더 이상 해당 경로로는 패킷이 수신되지 않음을 알린다. P-GW도 S-GW처럼 합법적 감청(Lawful Interception) 기능을 제공한다."
,,,,
접속과 이동성 관리 기능,Access and Mobility Management Function,AMF,,"5세대(5G) 핵심망에서 단말의 망 접속을 위한 나스(NAS: Non Access Stratum) 신호 메시지 처리와 단말 위치 등록을 통해 이동성을 관리하는 네트워크 기능.
엑세스 모빌리티 매니지먼트 펑션(AMF)은 세션 매니지먼트 펑션(SMF: Session Management Function)와 유저 플레인 펑션(UPF: User Plane Function)와 함께 5G 핵심망(5GC: 5G Core)를 구성한다.

* 참고로 4세대(4G)에서는 이동성 관리 장비(MME)가 이동성 관리 기능과 세션(Session) 관리 기능을 모두 담당하였으나, 5G에서는 AMF가 이동성 관리 기능을 담당하고, SMF가 세션 관리 기능을 담당한다. 이동성 관리 기능과 세션 관리 기능이 분리되면서 이동 단말뿐만 아니라 이동성이 제한적인 고정 단말이나 데이터 세션이 필요 없는 특정 IoT 단말 등 다양한 단말 환경에 대해 AMF와 SMF의 용량을 필요한 만큼 사용할 수 있게 되었다.

AMF의 주요 기능은 다음과 같다.
AMF는 차세대 무선 접속망(NG-RAN)을 구성하는 gNB 또는 ng-eNB와 N2 인터페이스를 제공하고, 단말과는 N1 인터페이스를 제공한다. AMF는 단말과의 NAS(Non-Access Stratum) 신호 메시지 교환 기능, NAS 신호 메시지에 대한 보안 기능, AS(access stratum)에 대한 보안 제어 기능, 3GPP 무선 접속 망간 단말 이동 시 핵심망 노드 간 신호 메시지 교환 기능, 사용자 인증(authentication) 기능, 휴지 모드(idle mode) 단말에 대한 페이징(paging) 기능, 위치 등록을 위한 등록 지역 관리 기능, 네트워크 슬라이싱(network slicing) 기능을 제공한다. 또한 단말이 네트워크에 접속할 때 SMF 선택 기능, 합법적 감청(Lawful Interception) 기능, SM(Session Management) 메시지를 단말과 SMF 사이에서 전달하는 기능을 제공한다.
AMF는 위치(Location) 서비스를 위해 필요한 정보(Location Service Message)를 단말과 LMF(Location Management Function)간에 또는 RAN과 LMF 간에 전달하는 기능을 제공한다. AMF는 5G의 서비스 기반 구조 도입에 따라 SBI(Service Based Interface)인 Namf를 다른 인증된 NF(Network Function)로 제공하여 AMF Service를 활용할 수 있게 한다."
세션 관리 기능,Session Management Function,SMF,," 5세대(5G) 핵심망(5GC: 5G Core)에서 단말과 데이터 망과의 세션(Session)에 대한 제어 평면(CP: Control Plane)을 처리하는 네트워크 기능.
세션 매니지먼트 펑션(SMF)은 AMF(Access Management Function)와 UPF(User Plane Function)와 함께 5G 핵심망을 구성한다. 기존 4G MME의 Session 관리 기능과 SGW와 PGW의 User Plane의 제어 기능도 같이 담당한다.
 SMF의 주요 기능은 다음과 같다.
SMF는 단말과 외부 데이터 망간 연결 제공을 위해 단말에게 IP 주소를 할당하고 이때 UPF 또는 외부 데이터 네트워크로부터 IP 주소를 받아서 단말에 제공할 수도 있다. SMF는 기지국과 UPF간 NGU 인터페이스에서 GTP 터널링(tunnelling)을 이용하여 PDU 세션 터널을 생성하고, 단말과 데이터 망간 PDU 세션에 대한 생성 변경 해제 기능을 한다. SMF는 단말이 사용할 UPF를 선택하고, UPF가 패킷들을 목적지에 전달할 수 있도록 UPF의 라우팅(Routing)을 설정하며 QoS 제어를 위한 사업자 정책 수신을 위해 PCF(Policy Control Function)와의 인터페이스를 갖는다. 또한 SMF는 UPF의 과금 데이터 수집을 위한 제어 기능을 제공하고, UPF로부터의 과금 데이터 수집 그리고 과금 데이터를 과금 서버로 전달하기 위한 인터페이스를 지원한다.SMF는 하향 링크로의 패킷 데이터가 수신되었다는 UPF의 알림에 의한 하향 링크 데이터 알림(downlink data notification) 수행 및 단말 이동에 따라 세션과 서비스의 연속성을 어떻게 제공할지를 결정하며, 세션 관리 이벤트에 대한 합법적 감청(Lawful Interception)도 지원한다.
SMF도 AMF와 같이 5G의 서비스 기반 구조 도입에 따라 SBI(Service Based Interface)인 Nsmf를 인증된 다른 NF(Network Function)들에 제공하여 SMF Service를 활용할 수 있게 한다."
사용자 평면 기능,User Plane Function,UPF,,"5세대(5G) 핵심망(5GC: 5G Core Network)에서 사용자 평면(UP: User Plane)을 처리하는 네트워크 기능.
기지국과 데이터 네트워크(DN: Data Network) 사이에서 사용자 패킷을 라우팅하여 전송하는 기능과 단말과 DN 간의 연결성(Connectivity)을 제공한다.

UPF는 AMF(Access Management Function)와 SMF(Session Management Function)와 함께 5G 핵심망을 구성한다. PDU 세션을 통해 단말과 외부 데이터 네트워크(DN)를 연결하는 노드로 단말과 외부 데이터 네트워크 간 패킷을 라우팅하여 전송하는 기능을 제공한다.
* 4세대(4G)는 사용자 평면(UP)이 S-GW와 P-GW로 분리된 2단 구조여서 트래픽 지연 시간과 네트워크 자원 분리에 불리하였다. 하지만 5G는 하나의 UPF로 사용자 평면을 제공하므로 구조가 단순화되고, gNB와 UPF 간 직접 터널을 사용하여 트래픽 지연이 줄어들게 되었다. 또한 제어 평면(Control Plane)과 사용자 평면(User Plane)을 분리하여 서비스별 네트워크 자원 분리가 쉬워졌다.

UPF의 주요 기능은 다음과 같다.
UPF는 단말로부터 수신한 패킷을 데이터 네트워크로 전달하거나 데이터 네트워크로부터 수신한 패킷을 단말로 전달하기 위해 사용자 단위로 패킷을 필터링한다. UPF는 단말이 5G 시스템 내 또는 다른 시스템으로 이동하는 경우 이동성 앵커 포인트(Mobility Anchor Point) 역할을 한다. ‘End Marker’를 원래의 기지국으로 전달하여 더 이상 해당 경로(path)로는 패킷이 수신되지 않는다는 것을 알린다. UPF는 SMF의 요청으로 단말 IP 주소를 할당할 수도 있다.
UPF는 SDF(Service Data Flow) Template 기반으로 Packet Inspection 기능을 제공하여 Application 감지도 가능하다. Policy에 따른 트래픽 차단(gating), Redirection 또는 Steering을 수행하며 사용자 패킷 수집을 통한 합법적 감청(LI: Lawful Intercept) 기능을 제공한다. UPF는 QoS 제공을 위해 상향 링크(uplink)와 하향 링크(downlink)에 대한 전송 속도 제어와 DSCP(Differentiated Services Code Point)와 같은 패킷 마킹(Packet Marking)과 Reflective QoS 제공을 위한 하향 링크 패킷에 대한 Packet Marking도 제공한다. UPF는 Idle 상태의 단말로 전달해야 할 패킷을 수신하면 SMF를 통해 AMF가 단말 착신을 위한 페이징(paging)을 동작하게 한다. 페이징 이후 단말이 네트워크에 접속하게 되면 UPF는 저장된 패킷을 단말에게 전송한다. UPF는 SMF의 제어를 받아 과금 정보를 수집하는 기능도 수행한다."
토폴로지,topology,,,"공간 또는 집합에서 구성 요소 간의 상대적인 위치나 연결 상태를 결정하는 구조.
자르거나 붙이지 않고 휘거나 늘리거나 축소하는 연속적인 변형으로도 보존되는 구조를 말한다. 네트워크에서는 종단 및 중계 노드(또는 기기) 사이에서 연결 상태를 결정하는 구조를 의미한다."
네트워크 토폴로지,network topology,,망 연결구조,"네트워크 요소들의 물리적, 논리적 연결 구조.
물리적 토폴로지는 다양한 네트워크 노드(또는 기기)와 노드 사이의 링크(또는 통신회선)를 물리적으로 배치하고 연결한 구조를 의미한다. 논리적 토폴로지는 네트워크 내에서 스위치(switch)나 라우터(router)를 거쳐서 실질적으로 데이터를 전달하고 처리하는 노드와 노드를 연결한 구조를 말한다.

* 참고: 일반적으로 스위치, 라우터, 사용자 단말 장치 등의 기기를 노드라고 하며 전기적 통신회선을 링크라고 함 형태로는 네트워크상의 노드를 그물형으로 연결한 망사형(mesh topology), 노드 사이의 계층적 관계를 나무 형태로 표현한 트리형(tree topology), 노드들을 원형으로 연결한 링형(ring topology)이 있다. 또한 모든 노드를 중앙 노드에 직접 연결한 성형(star topology), 모든 노드들이 기본 전송로를 공유하며 버스 T자형으로 연결된 버스형(bus topology), 점대점을 기본으로 순차적으로 직렬 연결한 구성인 선형(linear topology)등이 있다. 선형은 버스형 구조라고도 한다.

망사형은 노드 간 연결 경로가 많아 특정 노드나 링크에 데이터의 흐름이 집중되지 않고 최단 거리로 데이터가 전달될 수 있지만 노드 간 경로 계산이 복잡한 단점이 있다. 반면 링형, 스타형, 트리형, 버스형 등은 노드 간 경로 계산이 쉽고 경로를 유지·관리하기가 편리하지만 특정 노드나 링크에 데이터가 집중될 수 있어 성능이 제한된다. 대규모 네트워크에서는 성능이 좋은 망사형 구조가 적합하고 소규모 네트워크에는 링형, 스타형, 트리형, 버스형 등 정형화된 연결 구조가 적합하다."
정보,information,,,"실체의 본질을 밝히는 자료나 자료의 의미 또는 자료의 분석 결과.
불확실한 실체를 분류하거나 정의할 수 있는 특성값을 가진 자료 또는 개념을 이해하는 데 필요한 자료 분석 결과이다.

정보는 특정 문제 해결에 필요한 방법을 인식하는 데 도움이 되지 않는 단순한 자료 분석 결과일 뿐 그 이상의 의미가 포함된 것은 아니다. 정보는 메시지의 내용이거나 적극적으로 찾아낸 자료로 사건이 일어날 수 있는 확률로 표시되는 불확실성을 줄인다. 따라서 많은 정보는 사건의 불확실성을 크게 줄일 수 있다.정보는 저장을 안전하게 하고 의사를 전달하기 위해 다양한 형식으로 부호화되기도 한다. 정보 부호화의 대표적인 단위는 비트(bit)이나 밑수가 2인 대수가 아닌 밑수가 e인 자연대수로 표기되는 나트(nat)가 사용되기도 한다."
사이버 위협 인텔리전스,Cyber Threat Intelligence,CTI,,"사이버 시스템의 안전을 위협하는 정보를 수집하여 상황을 분석하고 사이버 보안 위협에 효과적으로 대응하는 방법.

사이버 보안(cyber security)을 유지하고 지키는 것이 핵심이다.사이버 보안 체계의 첫 단계 위협(threat)인 탐지와 획득 후 상황 분석으로 얻어지는 오신트(OSINT: Open Source Intelligence), 소시민트(SOCMINT: Social Media Intelligence) 그리고 휴민트(HUMINT: Human Intelligence) 등이 사이버 위협 인텔리전스(CTI: Cyber Threat Intelligence)의 기반이다. CTI는 사이버 범죄, 핵티비즘(hacktivism) 그리고 진화형 지속 공격(advanced persistent attacks) 분야를 연구하거나 경향 분석과 기술 개발 등을 위해 구조화된 분석 기술이 필요하다. CTI는 사이버 위협 정보(cyber threat information)에 부가가치가 제공된 지식으로 지능형 지속 위협(APT)과 같은 공격을 예방하는 데도 사용한다."
802.11n 무선랜 표준,IEEE 802.11n,,"HT(High Throughput), 와이파이 4(Wi-Fi 4), 고속 무선랜 표준"," 미모(MIMO) 기술과 직교 주파수 분할 다중(OFDM) 방식을 사용하여 최대 600 Mbps로 전송하는 미국 전기전자학회(IEEE)의 무선랜(WLAN) 표준.
IEEE 802.11 무선랜(WLAN) WG(Working Group)에서 2009년에 제정한 표준으로 공식 명칭은 IEEE 802.11n-2009이다. 이를 줄여서 802.11n이라고 하는데 Wi-Fi(와이파이) 얼라이언스(Alliance)에서는 Wi-Fi 4라고도 한다.

 IEEE 802.11n은 IEEE 802.11a/g보다 전송속도, 서비스 범위 그리고 신뢰성을 향상시킨 표준이다. 2009년에 표준화가 완료된 이후 상용화가 급속히 진행되어 현재 널리 사용된다. 2.4 GHz 대역과 5 GHz 대역에서 사용할 수 있으며 최대 전송속도는 600 Mbps 이다. 전송속도 산출 근거는 4 스트림(stream) x 6 (64 QAM) x 5/6 (channel coding) x 108 부운반파(subcarrier) / 3.6 μs = 600 Mbps 이다. 전송속도를 높이기 위하여 4 x 4 MIMO 기술과 64 QAM 변조기술 그리고 40 MHz 대역폭을 이용한다. 특히 802.11a/g와 호환성을 위하여 혼합 포맷(mixed format)을 사용한다.

 사용 가능한 주파수는 2.4 GHz ISM 대역과 5 GHz 대역의 U-NII-1(5.15~5.25 GHz), U-NII-2A(5.25~5.35 GHz), U-NII-2C(5.35~5.47 GHz) 그리고 U-NII-3(또는 ISM 대역, 5.725~5.850 GHz) 대역이다. 이 대역들을 이용하기 때문에 기기 사이에 충돌하지 않도록 운반파 감지 다중접속/충돌회피(CSMA/CA: Carrier Sense Multiple Access/Collision Avoidance) 프로토콜을 사용한다. 2.4 GHz 대역(2.40~2.4835 GHz)에는 블루투스(bluetooth), 지그비(zigbee), 802.11b 등 다양한 소출력 장비가 있어 혼잡하다. 반면에 5 GHz 대역은 대역폭이 수백 MHz로 매우 넓은 데다가 이 대역을 이용하는 소출력 장비가 적어 전송이 쉽다. 많은 국가가 5 GHz 대역의 U-NII 대역을 점차 확대하면서 U-NII 대역에서 WLAN 장비 사용이 계속 늘어나고 있다. 다만 U-NII-2 대역은 지속적 동적 주파수 선택(DFS: Dynamic Frequency Selection) 기능이 필요하다."
